GeneID	GeneName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000070802	Pnmal2	238.725908950722	-2.8470278450509	0.669265572485836	-4.25395831205877	2.10024418549626e-05	0.00122912752025042
ENSMUSG00000096146	Kcnj11	133.472078737342	-3.27767108255339	0.772472093138521	-4.24309319607438	2.20459826453156e-05	0.00128361609157317
ENSMUSG00000027220	Syt13	1000.31745096463	-3.07339372839503	0.725424563073783	-4.23668274392637	2.26846304145626e-05	0.00131409645832989
ENSMUSG00000019944	Rhobtb1	151.992544351538	-3.01166711356617	0.711076865664071	-4.23536084351948	2.28184979171278e-05	0.00131517524358718
ENSMUSG00000018822	Sfrp5	58.5246728721499	-4.09783758746081	0.968486301768972	-4.23117764285976	2.32470978650519e-05	0.00133314512982901
ENSMUSG00000075705	Msrb1	210.471475962715	2.84682817287395	0.674164774853866	4.22274832364393	2.41341263730407e-05	0.0013770932508457
ENSMUSG00000015968	Cacna1d	152.835922411679	-2.98957464105168	0.708384245689581	-4.22027262639284	2.4400705265005e-05	0.00138537735564297
ENSMUSG00000000794	Kcnn3	106.002137282006	-3.44464862757645	0.816509773891745	-4.21874757378366	2.45663121800662e-05	0.00138787502276691
ENSMUSG00000068699	Flnc	51.2893578017235	5.24607033164954	1.24491993205591	4.21398211769811	2.50907160192482e-05	0.00141051847887517
ENSMUSG00000044139	Prss53	68.1906385759439	-3.78444343536072	0.901495885828096	-4.19795974097475	2.69330495766552e-05	0.00150666647925877
ENSMUSG00000021733	Slc4a7	169.164680256176	-3.03750808572685	0.724366411097245	-4.19333094300402	2.74887955607851e-05	0.00153025431677893
ENSMUSG00000018927	Ccl6	61.2727672509914	4.79075306903454	1.14398974766041	4.18775874419519	2.81722755113754e-05	0.0015606893598826
ENSMUSG00000034799	Unc13a	161.232497542687	-2.94589319808173	0.704811287472844	-4.17969072068137	2.91905819600877e-05	0.00160928947501701
ENSMUSG00000056158	Car10	51.3741444208291	-4.29849073966998	1.02955200880563	-4.17510791383583	2.97844830153838e-05	0.00163413711620942
ENSMUSG00000038024	Dennd4c	280.03629868691	-2.64363064788152	0.634683725901012	-4.16527246563406	3.10980941070386e-05	0.0016980452150695
ENSMUSG00000062044	Lmtk3	79.0567985238705	-3.63833024825982	0.874762838268064	-4.15921903525683	3.19337562548068e-05	0.00173537155418979
ENSMUSG00000044453	Ffar1	91.2214038166613	-3.90385064757968	0.939369894853614	-4.15581835118107	3.24125274542266e-05	0.00175304153226367
ENSMUSG00000066513	Klk1b4	57.9551769790093	7.02242829063227	1.69415256177853	4.14509793808657	3.39668501901844e-05	0.00182844195457729
ENSMUSG00000027004	Frzb	188.981660021622	-3.08637323536564	0.746963797026945	-4.13189132813395	3.59790522347252e-05	0.00192766640423795
ENSMUSG00000045775	Slc16a5	57.7744551895526	5.40958487878804	1.31102081817898	4.1262387322743	3.68744485618825e-05	0.00196640750929067
ENSMUSG00000026131	Dst	610.025204406939	-2.40937747673403	0.585365493899924	-4.11602238574374	3.85466883745505e-05	0.00201786609050628
ENSMUSG00000032231	Anxa2	849.075643447336	2.35962188375689	0.572903937585409	4.11870425206341	3.81008767143716e-05	0.00201786609050628
ENSMUSG00000001627	Ifrd1	1709.69228598496	2.74794419963503	0.667447151547039	4.11709630233004	3.83675780629806e-05	0.00201786609050628
ENSMUSG00000041923	Nol4	72.2707283291334	-3.82677885085764	0.929623419523974	-4.11648283647715	3.84697963504814e-05	0.00201786609050628
ENSMUSG00000046223	Plaur	477.181788778885	2.76470686417131	0.673165436245529	4.10702438852329	4.00788925248206e-05	0.00208086799717015
ENSMUSG00000025408	Ddit3	297.505797255003	-2.6182203057935	0.637530304098895	-4.10681702337926	4.01148755150222e-05	0.00208086799717015
ENSMUSG00000033717	Adra2a	254.249499098039	-2.86531418870249	0.697922889497697	-4.10548820194834	4.0346187675006e-05	0.00208339680428583
ENSMUSG00000038508	Gdf15	149.46248840714	2.95725431110595	0.722268674366176	4.09439647053927	4.23269490391909e-05	0.00217583397493354
ENSMUSG00000056978	Hamp2	47.033082703587	5.71015461871999	1.39597242344385	4.09044944070821	4.30538061838136e-05	0.00220327370479678
ENSMUSG00000027313	Chac1	352.438004387944	3.55462135849486	0.871868070527033	4.07701747392371	4.56170658192389e-05	0.00232402658539801
ENSMUSG00000010505	Myt1	69.6188296129667	-3.81286699715612	0.936079840136021	-4.07322840816877	4.63659127029933e-05	0.00233512771657704
ENSMUSG00000041235	Chd7	235.246842620656	-2.70579171588195	0.664521604972275	-4.0717889315199	4.66534454416023e-05	0.00233512771657704
ENSMUSG00000000184	Ccnd2	748.747432995835	-2.34394638612624	0.57565352355366	-4.07180064087239	4.6651099714506e-05	0.00233512771657704
ENSMUSG00000057069	Ero1lb	2782.86500389359	-2.3022913872082	0.56532500384292	-4.07250939116061	4.65093242915827e-05	0.00233512771657704
ENSMUSG00000031596	Slc7a2	355.829009695492	-2.95136999254947	0.726743239104724	-4.06109040131597	4.88440522894444e-05	0.00243409748789144
ENSMUSG00000023387	Kcnk16	475.309820844161	-3.11003941561639	0.766550204422076	-4.05718946740239	4.96667892214871e-05	0.00246433651563309
ENSMUSG00000105703	Gm43305	117.533455086714	3.11854672278636	0.769738905542327	4.05143445437406	5.09045869780672e-05	0.00251481881642296
ENSMUSG00000021913	Ogdhl	120.439825190253	-3.32307317270621	0.820796144678677	-4.04859744316552	5.15254812946097e-05	0.00253452065747451
ENSMUSG00000063229	Ldha	360.962261580139	2.50174342974408	0.620049858743509	4.03474558451429	5.46614923627087e-05	0.00267724013237438
ENSMUSG00000067818	Myl9	196.942409105623	2.74404761873057	0.6805569769903	4.03206154885938	5.52897014959684e-05	0.00269643621141877
ENSMUSG00000032487	Ptgs2	80.4386075644867	4.69633298508474	1.16889627955103	4.01774996399904	5.87564939652318e-05	0.00285331535800521
ENSMUSG00000042258	Isl1	172.666085586785	-3.22580126107829	0.803212086140223	-4.01612639642867	5.9162533539235e-05	0.00286085946080403
ENSMUSG00000042216	Sgsm1	200.191791827704	-2.830228679416	0.705199946952971	-4.01337052228217	5.98578423510189e-05	0.00288226876333261
ENSMUSG00000020902	Ntn1	129.378362825871	3.25539459734342	0.811487338435279	4.01163942202785	6.02985493294044e-05	0.00289129010482001
ENSMUSG00000025867	Cplx2	271.513757549107	-2.85821452713951	0.714736732344175	-3.99897528389959	6.36173224710214e-05	0.00303766060267488
ENSMUSG00000100277	1810053B23Rik	48.948422833994	4.75414099955193	1.18929838833699	3.99743331545223	6.40330215753922e-05	0.0030447701759099
ENSMUSG00000031161	Hdac6	185.762502751196	-2.75480732277819	0.690046797414527	-3.9922036202471	6.54621241474557e-05	0.0030775142240156
ENSMUSG00000021303	Gng4	154.368832187558	-3.14199830295361	0.786767094750036	-3.99355581075979	6.50897489236864e-05	0.0030775142240156
ENSMUSG00000090291	Lrrc10b	86.3210317630192	-3.56049206059419	0.891916766369012	-3.9919555219137	6.55306656533291e-05	0.0030775142240156
ENSMUSG00000056004	9330182L06Rik	109.397479897379	-3.76091958312662	0.942740752469757	-3.98934656561085	6.62555599301437e-05	0.00309150394786824
ENSMUSG00000036169	Sostdc1	61.5349342291558	4.06998989511901	1.02031970471771	3.98893589558292	6.63703528941219e-05	0.00309150394786824
ENSMUSG00000064080	Fbln2	623.046564335028	2.32832443279559	0.584095849895723	3.98620266384578	6.71391708082617e-05	0.00311460250920277
ENSMUSG00000078161	Erich3	59.5738782665501	-3.71896834922168	0.93527642559537	-3.97633068411223	6.99867877329819e-05	0.00321733455204999
ENSMUSG00000022037	Clu	7511.9721072181	2.15448284621196	0.541925275051948	3.9756087146986	7.01994657781675e-05	0.00321733455204999
ENSMUSG00000020911	Krt19	1021.2290937139	2.53744935967058	0.638030750508254	3.97700166904065	6.97896753694063e-05	0.00321733455204999
ENSMUSG00000116652	B830017H08Rik	78.5704061896322	-3.57614380673959	0.900465316921697	-3.97143980954745	7.14395515556383e-05	0.00326107264941178
ENSMUSG00000027533	Fabp5	118.690584047012	3.71163607750711	0.936771679353862	3.96215658448088	7.42757990803875e-05	0.00337703354225252
ENSMUSG00000020310	Madcam1	43.1718341524037	5.58608787282274	1.41092218809019	3.95917501331807	7.52091098740574e-05	0.00340589826143946
ENSMUSG00000042784	Muc1	372.659025605324	2.50081953179501	0.633194392051091	3.94952887010601	7.83051663637463e-05	0.00353208916420187
ENSMUSG00000002769	Gnmt	107.805844176446	3.14905784751585	0.797744332779182	3.94745248336038	7.89871882549499e-05	0.00354882595419484
ENSMUSG00000026421	Csrp1	1271.73199968417	2.45435832569017	0.622121439071025	3.94514345841403	7.97522174063683e-05	0.00356914629428029
ENSMUSG00000042249	Grk3	166.461726851212	-2.73844920301254	0.695498629168768	-3.93738979224938	8.23727427518625e-05	0.00366554418169404
ENSMUSG00000030763	Lcmt1	294.130485575049	2.54675578653786	0.646897344645148	3.93687778689967	8.25486202852585e-05	0.00366554418169404
ENSMUSG00000030762	Aqp8	54.824606592696	4.58622776608261	1.16690916596593	3.93023544577806	8.48627210775859e-05	0.00375369524394345
ENSMUSG00000009075	Cabp7	76.6474239866329	-3.77856358667641	0.964052235336025	-3.91945939045448	8.87478126942721e-05	0.00391038624890747
ENSMUSG00000029644	Pdx1	157.905176821499	-2.75770400656079	0.704493182224961	-3.91445095018703	9.06101541747753e-05	0.00397708876708667
ENSMUSG00000027562	Car2	95.2656028921609	3.28287628207763	0.839627040566635	3.90992205284638	9.23259088671859e-05	0.00403687077391695
ENSMUSG00000053617	Sh3pxd2a	395.687202803189	-2.40098860061636	0.614227168869712	-3.90895864315903	9.26948294178351e-05	0.00403753203555853
ENSMUSG00000060803	Gstp1	263.402403257901	2.58016594891414	0.661342487070684	3.90140660755457	9.56353577360494e-05	0.00414977453415892
ENSMUSG00000051980	Casr	88.2508992794651	-3.58958670552076	0.921854624359838	-3.89387503264246	9.86554870770181e-05	0.00426460764592019
ENSMUSG00000004552	Ctse	58.9998541774473	4.46892295100686	1.14826611568282	3.89188785593433	9.94672216907374e-05	0.00428347144881017
ENSMUSG00000028699	Tspan1	57.6987912227749	4.98586470866601	1.28295458811114	3.88623631332624	0.000101810402463092	0.00436789591319102
ENSMUSG00000030220	Arhgdib	45.5176446484661	5.10633224494889	1.31478519636747	3.88377680175957	0.000102846324909713	0.00437941141742403
ENSMUSG00000018819	Lsp1	79.062984734553	4.47449741552064	1.15207668735344	3.88385379605199	0.000102813745366373	0.00437941141742403
ENSMUSG00000038486	Sv2a	116.565732313234	-3.02644826592154	0.78019393740125	-3.8790973895572	0.000104844775748421	0.00444791293992928
ENSMUSG00000040747	Cd53	49.6368710656749	6.83126783101031	1.76222216929985	3.87650771282968	0.000105966452413325	0.00447884872200319
ENSMUSG00000001435	Col18a1	328.056084937186	2.5559578286015	0.660533469522254	3.8695356806827	0.000109042822900441	0.00459186972302523
ENSMUSG00000058056	Palld	134.396818928852	2.87556820011188	0.743330033926824	3.86849457019917	0.000109509374550262	0.00459456243517498
ENSMUSG00000022270	Retreg1	476.554315834578	2.50189232086369	0.64931485053141	3.85312659769926	0.000116619054413054	0.00487493278007974
ENSMUSG00000037852	Cpe	3469.68893561416	-2.7020295940469	0.702074652879146	-3.84863572978474	0.000118777479137378	0.00493689651294201
ENSMUSG00000032285	Dnaja4	182.736402970327	-2.89167810690603	0.751427567269897	-3.84824596921849	0.000118966573874785	0.00493689651294201
ENSMUSG00000046352	Gjb2	44.3961290487818	5.02683395629983	1.3070186395928	3.84603080937388	0.000120046674728906	0.00495018529558021
ENSMUSG00000040605	Bace2	342.223708123666	-2.62096676961092	0.681512104452887	-3.84581103180113	0.000120154339894472	0.00495018529558021
ENSMUSG00000002221	Paxip1	212.739336100759	-2.61477946784025	0.680574368026439	-3.84201872812623	0.0001220265227325	0.00500923265260178
ENSMUSG00000032334	Loxl1	150.08073541761	3.05192072872328	0.794993878598891	3.83892355762793	0.000123574893263895	0.00505461176318124
ENSMUSG00000005034	Prkacb	606.869788968147	-2.36489875912648	0.617030208956302	-3.83271146987547	0.000126738570421171	0.00516550202016574
ENSMUSG00000030342	Cd9	378.482649405484	2.34369338790647	0.612159237767152	3.8285681948623	0.000128890918735578	0.00523453083491249
ENSMUSG00000047797	Gjb1	130.751049569634	2.86502244938802	0.748939972997742	3.8254366874295	0.000130540481326401	0.005282723308145
ENSMUSG00000040387	Klhl32	70.0977494165242	-3.60634016648848	0.944262630432215	-3.81921305605174	0.00013387809385055	0.00539864596121015
ENSMUSG00000024044	Epb41l3	211.076262957399	-2.54131257804224	0.666061781344587	-3.81543071411793	0.00013594559810608	0.00546271537178374
ENSMUSG00000049191	Rtl5	85.0225864181549	-3.22998254465193	0.847132645158906	-3.81284154625637	0.000137378192462564	0.00550091204344834
ENSMUSG00000029304	Spp1	4207.47265221527	2.14639916472053	0.563751125276196	3.80735233773405	0.000140462556904593	0.00559956513231647
ENSMUSG00000109321	A330076H08Rik	67.5144598117772	-3.51936909692232	0.924515363415021	-3.80671780717878	0.000140823273131338	0.00559956513231647
ENSMUSG00000029173	Sepsecs	132.813454395797	-2.78302457239708	0.73187162439671	-3.80261302614534	0.00014317790953092	0.0056734246651627
ENSMUSG00000015829	Tnr	93.8056197224658	-3.51166830131673	0.924531060767518	-3.79832376686344	0.000145677953381194	0.00572142999371225
ENSMUSG00000042873	Lhfpl4	61.3749263918948	-3.5139967560222	0.925009103851438	-3.79887802335248	0.000145352601510966	0.00572142999371225
ENSMUSG00000018623	Mmp7	115.033988395619	3.82317805073815	1.00664061323599	3.79795728531952	0.000145893456727153	0.00572142999371225
ENSMUSG00000026639	Lamb3	166.072820254538	2.83760155526977	0.747581107501976	3.79571062831101	0.000147221140682644	0.00574836055907022
ENSMUSG00000009614	Sardh	100.631880881613	3.16182153867091	0.833133944402025	3.79509388606208	0.000147587595847141	0.00574836055907022
ENSMUSG00000008540	Mgst1	293.511581004392	2.40275788241666	0.633280178272096	3.79414667449813	0.000148152081723819	0.00575071958038169
ENSMUSG00000039278	Pcsk1n	642.167607963074	-2.56520979288922	0.676811352686632	-3.79014001864258	0.000150562388995365	0.00580479048383482
ENSMUSG00000062444	Ap3b2	176.028097477894	-2.71535043628054	0.716283984888033	-3.79088531025162	0.000150111262999995	0.00580479048383482
ENSMUSG00000054423	Cadps	160.131063025021	-2.7539918942736	0.726874380122283	-3.78881409165954	0.000151368131189465	0.00580648018365001
ENSMUSG00000092341	Malat1	2026.03275746143	-2.13449427584989	0.563429747644174	-3.788394710742	0.00015162382533541	0.00580648018365001
ENSMUSG00000027199	Gatm	607.954168346139	2.31210086359354	0.611965402656964	3.77815617280832	0.000157993792852485	0.00603018449509218
ENSMUSG00000000628	Hk2	51.4079381178844	4.26253052177712	1.1293119480924	3.7744491493048	0.000160361613299859	0.00610015576992664
ENSMUSG00000026797	Stxbp1	251.344502154545	-2.42718010346034	0.643955853679572	-3.76917158154771	0.000163790267762371	0.00617730928791069
ENSMUSG00000036570	Fxyd1	64.2163963431352	3.53984142472866	0.939267697868012	3.76872475521465	0.000164083700632338	0.00617730928791069
ENSMUSG00000036395	Glb1l2	147.107038767758	-2.72288129009192	0.722631388583563	-3.76800860453774	0.000164555031854614	0.00617730928791069
ENSMUSG00000039954	Stk32a	188.594614631085	-2.92792382885936	0.776660150527345	-3.76989063604116	0.000163319097760854	0.00617730928791069
ENSMUSG00000047230	Cldn2	146.828818170876	2.86639397419388	0.762477863372833	3.75931435112665	0.00017037965214239	0.00637499209917689
ENSMUSG00000028927	Padi2	43.2098749734539	4.56995746057914	1.21914780600907	3.7484851615647	0.000177905860905216	0.00663484210670043
ENSMUSG00000020186	Csrp2	205.096650207074	2.97504836944603	0.793934963539783	3.74721923843949	0.000178805796877814	0.00664668323768602
ENSMUSG00000047821	Trim16	85.1570751456563	3.26262339468141	0.872192717058603	3.74071387076509	0.000183498326166628	0.00677696730813449
ENSMUSG00000051439	Cd14	446.62604591655	2.24838086091582	0.600942591574915	3.74142371074647	0.000182980724523922	0.00677696730813449
ENSMUSG00000099032	Tcf24	55.0073961791223	-3.56372632598129	0.954609502652381	-3.73317709082037	0.000189079554455015	0.00693818609466439
ENSMUSG00000030934	Oat	162.768682133086	2.63865605790326	0.706713278242409	3.73370097766606	0.000188686496809916	0.00693818609466439
ENSMUSG00000051331	Cacna1c	89.3237876507882	-3.10800220595968	0.832850654609937	-3.73176413893233	0.000190143492978084	0.00695486391623686
ENSMUSG00000057880	Abat	126.491019859433	-2.77961791681562	0.745720313142563	-3.72742684868264	0.000193444681489208	0.00705300544777905
ENSMUSG00000040016	Ptger3	86.6458155461838	3.14179695348324	0.843489198470698	3.72476252117932	0.000195499173495125	0.00708265577119482
ENSMUSG00000034871	Fam151a	39.1630994752499	-4.29844029256842	1.15381771337607	-3.72540674556918	0.000195000533948651	0.00708265577119482
ENSMUSG00000020053	Igf1	165.479707644878	2.75662309768067	0.741012616951986	3.72007579171798	0.000199163001489245	0.0071925575094787
ENSMUSG00000019838	Slc16a10	293.923521594008	-2.72104304786923	0.732744360735024	-3.7134957205808	0.000204415923115666	0.00735897323216397
ENSMUSG00000083773	Gm13394	31.3514447408143	8.61143483389741	2.32445959048632	3.70470403922821	0.00021163769276029	0.00759499795528437
ENSMUSG00000074063	Osgin1	760.887725429834	2.44969590130222	0.661487877959978	3.7033118563821	0.000212803018232271	0.00761287788108677
ENSMUSG00000040562	Gstm2	190.391299608722	2.54554772119289	0.688195274505663	3.69887416478031	0.000216557926820567	0.00772299706523847
ENSMUSG00000026094	Stk17b	110.2293284244	2.86821556294508	0.776495354196793	3.69379616689654	0.000220930920245938	0.00785440393098643
ENSMUSG00000024039	Cbs	601.253662109297	2.32574628227715	0.630185457966466	3.69057434264202	0.000223748282707264	0.00792986149768726
ENSMUSG00000037868	Egr2	99.7155350560018	3.04560122383558	0.82622508847387	3.68616405665088	0.00022765962261496	0.00804350344669325
ENSMUSG00000006649	Nphs1	60.37966611952	3.70734034965232	1.00601031544495	3.68519118813666	0.000228531024775573	0.00804937053931741
ENSMUSG00000103560	Gm38070	89.6188800368064	-3.4361988996833	0.932962070234563	-3.68310675140242	0.000230408612925187	0.00807350089543138
ENSMUSG00000052512	Nav2	243.146529960526	-2.43889544766036	0.66222850122683	-3.68286089037562	0.000230631028032828	0.00807350089543138
ENSMUSG00000031170	Slc38a5	203.001742114218	2.55465419720576	0.694125152312779	3.68039421809427	0.000232873651503522	0.00810935879686286
ENSMUSG00000002985	Apoe	2800.75062941467	2.72703434343208	0.741007278777048	3.68017214072817	0.00023307655847976	0.00810935879686286
ENSMUSG00000020766	Galk1	71.5350503914879	3.27197966075732	0.893058697793382	3.66379015045921	0.000248510411139284	0.0086200632581201
ENSMUSG00000045128	Rpl18a	2006.89579468518	2.02079688869318	0.552665108508079	3.656458237699	0.00025572405032994	0.00884340261322812
ENSMUSG00000028464	Tpm2	86.2942925658479	3.07618712424551	0.841821215172104	3.65420479883796	0.000257980290349655	0.00889413051285711
ENSMUSG00000066515	Klk1b3	29.4980765417914	8.49835905668399	2.32612488088759	3.65344058975941	0.000258749678432226	0.00889413051285711
ENSMUSG00000021702	Thbs4	49.8799824618383	4.22043192082512	1.15638975799947	3.64966214170419	0.000262585451255113	0.00897193164587829
ENSMUSG00000022464	Slc38a4	389.070771723775	-2.24403096701779	0.61482341854643	-3.64987880963147	0.000262364063086399	0.00897193164587829
ENSMUSG00000032060	Cryab	169.397295839966	2.53598213593124	0.695344870495887	3.64708541550424	0.000265231774961578	0.00903529855481053
ENSMUSG00000025746	Il6	97.683893135419	3.49806539363193	0.960449681410934	3.64211208701028	0.000270410277292987	0.00918429191805825
ENSMUSG00000027894	Slc6a17	109.901765738063	-2.9181851114848	0.802069097476505	-3.63832133748338	0.000274420898602873	0.00926535886052068
ENSMUSG00000037996	Slc24a2	113.822467809782	-2.96016625288337	0.813437103151714	-3.63908437593271	0.000273609147795252	0.00926535886052068
ENSMUSG00000033763	Mtss2	117.410623891667	-2.73837228994924	0.753373739427635	-3.63481250624648	0.000278182872190377	0.00936466943196631
ENSMUSG00000027950	Chrnb2	56.2305166410319	-3.48825646407335	0.960743143171512	-3.6307898618545	0.000282555173229232	0.00945606931639883
ENSMUSG00000116846	1810044K17Rik	29.430054647606	8.48640511066426	2.33716018902502	3.63107550373109	0.000282242591258624	0.00945606931639883
ENSMUSG00000017144	Rnd3	269.436630721693	2.39303342095519	0.659328687525303	3.62949992353147	0.000283970815323867	0.00947565773238588
ENSMUSG00000020212	Mdm1	204.178245516171	-3.09683210865826	0.853661335626069	-3.62770571820155	0.000285950917709467	0.00951391216589048
ENSMUSG00000097451	Rian	906.636080894729	-2.42704065983034	0.66971621794305	-3.62398370355238	0.000290099891806195	0.00962389524794271
ENSMUSG00000023809	Rps6ka2	151.579884790463	-3.08306582860714	0.851575291068194	-3.6204265916873	0.000294117690613668	0.00972890169647299
ENSMUSG00000069072	Slc7a14	266.417052835914	-2.59229918665265	0.716576289698532	-3.61761786416803	0.000297326944578262	0.00978131826415535
ENSMUSG00000105434	Gm43359	31.9674753475208	-4.96926592667949	1.37401238378107	-3.61660927174821	0.000298487344692642	0.00978131826415535
ENSMUSG00000029762	Akr1b8	42.5770302339929	4.24800517412216	1.17446651413201	3.61696576531315	0.000298076709914314	0.00978131826415535
ENSMUSG00000058881	Zfp516	194.22248474038	-2.43964150365158	0.674669987428806	-3.61605162391936	0.000299130746073451	0.00978131826415535
ENSMUSG00000030800	Prss8	189.161541966777	2.55602051992868	0.706999853577437	3.61530558598442	0.000299993539045697	0.00978150362168427
ENSMUSG00000029484	Anxa3	414.169126480382	2.21940701210495	0.614498890829254	3.61173477320667	0.000304155554856388	0.00988895496302308
ENSMUSG00000027962	Vcam1	106.20349818705	3.40217380891402	0.9422242460754	3.61078991873211	0.000305265856967	0.00989685784007785
ENSMUSG00000022237	Ankrd33b	64.6490916887591	-3.75722107652053	1.04463121564046	-3.59669615484061	0.000322284571906026	0.0104190128458685
ENSMUSG00000028357	Kif12	480.149928716631	-2.16718404275205	0.60306154760539	-3.59363658876513	0.000326094579025159	0.010512404903489
ENSMUSG00000025586	Cpeb1	88.822867930511	-2.9379292429226	0.817820041668782	-3.59239086013065	0.000327657898597929	0.0105330477149284
ENSMUSG00000021998	Lcp1	130.950338922817	3.0109573772324	0.838822549396424	3.58950457328422	0.000331307018993056	0.0106204373616538
ENSMUSG00000031367	Ap1s2	240.052404175107	-3.01974780777987	0.842343612146828	-3.58493584356107	0.000337161076681554	0.0107778213083751
ENSMUSG00000037610	Kcnmb2	86.253348952657	-3.18633293698373	0.889605360312986	-3.58173756491608	0.000341316568322392	0.0108801806639529
ENSMUSG00000030707	Coro1a	74.033780930897	3.33651476861509	0.931829790467192	3.58060538818173	0.000342799041974331	0.0108969990724542
ENSMUSG00000046733	Gprc5a	80.9927530520391	3.26415986251387	0.915255019231365	3.5663938398886	0.000361927326778427	0.0114413148287961
ENSMUSG00000048483	Zdhhc22	35.2576815487156	-4.11649604691711	1.15419104013808	-3.5665638562093	0.00036169270548657	0.0114413148287961
ENSMUSG00000019772	Vip	490.580659030099	2.43458984803388	0.683204992295701	3.56348369155382	0.000365965441421011	0.0115370099930845
ENSMUSG00000074457	S100a16	160.375427091678	2.50278106055567	0.702541421670416	3.56246761166746	0.000367385245169543	0.0115498634101235
ENSMUSG00000047407	Tgif1	261.728243330043	2.3186116391619	0.651234958631095	3.56033042826148	0.000370388430363906	0.0116122878222882
ENSMUSG00000057841	Rpl32	1854.70834059745	1.97088903010642	0.554822343362771	3.55228850042499	0.000381895891783078	0.0119402627863794
ENSMUSG00000034112	Atp2c2	27.0967617524688	8.3637830744339	2.36054952975887	3.54315085067851	0.000395376470011583	0.0123279679665907
ENSMUSG00000041959	S100a10	404.127446193595	2.16318230806703	0.611110156655772	3.53975839626818	0.000400493492426194	0.0124489542114818
ENSMUSG00000040952	Rps19	1299.00052606095	1.98261767334199	0.560198157082068	3.53913637215257	0.000401438411306106	0.0124489542114818
ENSMUSG00000112129	Pbld1	60.1973522202723	3.55838556681855	1.00571952433186	3.5381490373099	0.000402942552732089	0.0124617355332753
ENSMUSG00000030302	Atp2b2	46.7017691600773	-3.57679648267963	1.01139863971494	-3.53648536020154	0.000405488974256552	0.012506595065448
ENSMUSG00000026018	Ica1l	39.5969236023991	-3.84420384624224	1.08915489675397	-3.52952904834675	0.000416300000398719	0.0128054328963617
ENSMUSG00000004500	Zfp324	64.878601999941	-3.14910212624105	0.894379220939219	-3.52099204958503	0.000429935507018698	0.0131893118443478
ENSMUSG00000003355	Fkbp11	495.922030144692	2.1818153837402	0.620609456497726	3.51560125437469	0.000438759415821054	0.0134239207864608
ENSMUSG00000050359	Sprr1a	43.2626127224546	3.97640150259611	1.13170428263588	3.5136400591633	0.000442011319767041	0.0134512884831506
ENSMUSG00000028581	Laptm5	87.1036699826266	3.7864162920867	1.0775490282061	3.5139155555551	0.000441553158490618	0.0134512884831506
ENSMUSG00000026113	Inpp4a	154.031253486392	-2.47536916494055	0.704669438330991	-3.51280902830618	0.000443396046136693	0.01345754169817
ENSMUSG00000038900	Rpl12	1843.86333285668	1.94766561052741	0.55563188494318	3.50531649335888	0.000456064777298027	0.0138053348501992
ENSMUSG00000047963	Stbd1	116.000454360423	2.84481001613055	0.812587506690921	3.50092758343701	0.000463641811463946	0.0139975670699115
ENSMUSG00000023905	Tnfrsf12a	484.403362050609	2.25463742040003	0.644475548071674	3.49840645955629	0.000468047237895508	0.0140932851685054
ENSMUSG00000075225	Ccdc162	90.3661077317419	-2.80120934640786	0.801137161390019	-3.49654151799374	0.000471331142431909	0.0141548184142972
ENSMUSG00000003541	Ier3	506.663679620076	2.09585832365291	0.600124055803001	3.49237512375426	0.000478745390236592	0.0143397438146456
ENSMUSG00000031075	Ano1	204.878871881663	2.42306004260208	0.694382303891887	3.48951871184111	0.000483891179694675	0.0144559323106692
ENSMUSG00000017756	Slc12a7	236.794205301439	-2.25902834632424	0.647541117071351	-3.48862533477596	0.000485511146995209	0.0144664574660818
ENSMUSG00000024747	Aldh1a7	54.7842169027089	3.43081691961162	0.984900892603075	3.48341335192015	0.00049506334693368	0.0147126638416853
ENSMUSG00000050473	Slc35d3	37.7045096897692	-3.90504910398107	1.12195896643439	-3.48056321203208	0.000500360738649134	0.0148314720765296
ENSMUSG00000006519	Cyba	132.266417281803	2.70566941100367	0.778752732682782	3.47436265383328	0.000512068439192718	0.0151089885187189
ENSMUSG00000022346	Myc	317.336513970021	2.31594719510118	0.666612295105485	3.47420413950616	0.000512371061754663	0.0151089885187189
ENSMUSG00000051397	Tacstd2	52.6185409788689	3.50838377203925	1.01026372525514	3.47274051748537	0.000515173175678824	0.0151524646413576
ENSMUSG00000006360	Crip1	328.817658117336	2.18555210458407	0.630388612327685	3.46699172834675	0.00052631808600983	0.0154404678600108
ENSMUSG00000021367	Edn1	121.488079210296	2.78569117141604	0.805714443146282	3.45741744499208	0.000545379313097674	0.015958637746335
ENSMUSG00000032359	Ctsh	219.118825169939	2.6456261925319	0.765473069325742	3.45619760975036	0.000547853523377937	0.0159900368511228
ENSMUSG00000020732	Rab37	105.750796596016	-3.38271846452353	0.979123174155724	-3.4548446546987	0.000550609970953942	0.0160294923176694
ENSMUSG00000027947	Il6ra	137.919405650288	-2.68970171715021	0.779693551073866	-3.44969086052553	0.000561228843540547	0.0162970574109026
ENSMUSG00000003420	Fcgrt	125.387467781489	2.81684126365238	0.817420495923498	3.44601252072839	0.000568923998712347	0.0164368624640641
ENSMUSG00000019900	Rfx6	157.712702438811	-2.92521276745078	0.848805739801518	-3.44626883429747	0.000568384617410351	0.0164368624640641
ENSMUSG00000016200	Syt14	66.3830442209758	-3.10412504239996	0.902500042680983	-3.43947356853169	0.00058284669539236	0.0167540109414817
